StokKodu;StokBarkod;StokAdi
10497;8,69016E+12;TEKSUT 500 GR KASAR PIKNIK
10510;8,69016E+12;TEKSUT 500 GR PEYNIR KREM
10503;8,69016E+12;TEKSUT 500 GR TEREYAG RULO
10502;8,69016E+12;TEKSUT 500 GR TEREYAG YAYIK
4143;8,69016E+12;TEKSUT 60GR DILIMLI TOST PEYNIR
10492;8,69016E+12;TEKSUT 650 GR KOYUN PEYNIRI
10496;8,69016E+12;TEKSUT 700 GR KASAR MINI BLOK
12963;2710096;TEKSUT CECIL PEYNIRI KG
2802;2710326;TEKSUT DILIMLI TAZE KASAR
997;2710503;TEKSUT KASAR YARIM YAGLI KG
2988;8,69016E+12;TEKSUT KAYMAK 180GR
3032;8,69016E+12;TEKSUT PEY.350GR DILIMLI TOST
4932;8,69016E+12;TEKSUT PEY.400GR LABNE
4345;8,69016E+12;TEKSUT PEY.400GR SUZME
3366;8,69016E+12;TEKSUT PEY.600GR KAHVALTI PEYNIR
5629;8,69016E+12;TEKSUT PEY.600GR TOST PEYNIR
2989;8,69016E+12;TEKSUT PEY.BEYAZ 750GR PEYNIR
3530;8,69016E+12;TEKSUT PEY.CECIL 200GR
3028;8,69016E+12;TEKSUT PEY.CUBUK 200GR
4107;8,69016E+12;TEKSUT PEY.DIL.TOST 200GR
3626;8,69016E+12;TEKSUT PEY.HELLIM 250GR
2985;8,69016E+12;TEKSUT PEY.KASAR 600GR
4148;8,69016E+12;TEKSUT PEY.KREM 270GR
2990;8,69016E+12;TEKSUT PEY.KREM 300GR
3531;8,69016E+12;TEKSUT PEY.LABNE 180GR
3528;8,69016E+12;TEKSUT PEY.LIGHT 500GR
3030;8,69016E+12;TEKSUT PEY.LOR 500GR
3029;8,69016E+12;TEKSUT PEY.MISKET 200GR
10505;8,69016E+12;TEKSUT PEY.ORGU 200GR
3532;8,69016E+12;TEKSUT PEY.SURULEBILIR 180GR
2992;8,69016E+12;TEKSUT PEY.SUZME 500GR
3031;8,69016E+12;TEKSUT PEY.T.Y.500GR PEYNIR
2991;8,69016E+12;TEKSUT PEY.UCGEN 100GR
3533;8,69016E+12;TEKSUT PEY.YORESEL 200GR
2986;8,69016E+12;TEKSUT SUT 1LT YARIM YAGLI
3106;8,69016E+12;TEKSUT SUT 200ML  MEYVELI
3181;8,69016E+12;TEKSUT SUT 200ML SADE
2993;8,69016E+12;TEKSUT SUT 6*200ML MEYVELI CESITLERI
2994;8,69016E+12;TEKSUT SUT 6*200ML SADE
3401;8,69016E+12;TEKSUT TEREYAG 700GR
2987;8,69016E+12;TEKSUT YOGURT 2KG YARIM YAGLI
20;8,69798E+12;TENGA DESENLI YAGLIK 1LT
685;8,69054E+12;TENO TUV.KAGIDI 32LI PARFUMLU
22153;2710904;TEREYAG KG
3149;8,69525E+12;TESS CAM TEMIZLEYICI 510 GR LIMON
3144;8,69525E+12;TESS CAMSIL 510 GR BAHAR
3148;8,69525E+12;TESS CAMSIL 510 GR CAM
460;8,69525E+12;TESS MATIK 3 KG
13345;8,69054E+12;TEST BUL.SIVISI 750ML ELMA
5417;8,69054E+12;TEST BUL.SIVISI 750ML LIMON
13346;8,69054E+12;TEST BUL.SIVISI 750ML PORTAKAL
6468;8,69054E+12;TEST CAM 500ML
5428;8,69054E+12;TEST CAMASIR SUYU 1000 GR
5425;8,69054E+12;TEST CAMASIR SUYU 2500 GR NORMAL
5427;8,69054E+12;TEST CAMASIR SUYU BAHAR 1000 GR
5423;8,69054E+12;TEST CAMASIR SUYU BAHAR 2500 GR
3486;8,69054E+12;TEST CAMASIR SUYU CAM 1000 GR
3480;8,69054E+12;TEST CAMASIR SUYU CAM 2500 GR
3487;8,69054E+12;TEST CAMASIR SUYU LIMON 1000 GR
3481;8,69054E+12;TEST CAMASIR SUYU LIMON 2500 GR
11288;8,69054E+12;TEST JEL 2250GR SEFFAF KREM DETERJAN
458;8,69054E+12;TEST JEL 400GR YESIL
12461;8,69054E+12;TEST KREM 2250GR
1204;8,69054E+12;TEST KREM 400GR
13141;8,69054E+12;TEST KREM JEL 1750 GR
17245;8,69054E+12;TEST MATIK 1,5KG
809;8,69054E+12;TEST MATIK 12 KG
13758;8,69054E+12;TEST MATIK 12KG
3359;8,69054E+12;TEST MATIK 12KG BAHAR CICEK
14185;8,69054E+12;TEST MATIK 14KG
5796;8,69054E+12;TEST MATIK 2.5KG
6818;8,69054E+12;TEST MATIK 5KG
14346;8,69054E+12;TEST MATIK 9KG
3496;8,69054E+12;TEST MATIK EKO 8000 GR
1259;8,69054E+12;TEST TOZ DETERJAN 700 GR
8971;8,69054E+12;TEST TOZ LIMON 700 GR
6266;8,69054E+12;TEST ULTRA CAMASIR SUYU AKTIF FRESH
6267;8,69054E+12;TEST ULTRA CAMASIR SUYU NATUREL FRESH
14343;8,69054E+12;TEST YUZ.TEM.675GR AMONYAKLI
14344;8,69054E+12;TEST YUZ.TEM.675GR LIMONLU
3350;8,69054E+12;TESTMATIK 750 GR
2903;8,69743E+12;TEX  EL SIVISI 750ML KOPUK
12339;8,69743E+12;TEX 5LT SIVI BULASIK
12338;8,69743E+12;TEX 5LT SIVI SABUN
233;8,69743E+12;TEX 5LT SOFT YUMUSATICI
549;8,69743E+12;TEX 5LT YUZEY TEM.BEYAZ SABUN KOKULU
14715;8,69743E+12;TEX 5LT YUZEY TEMIZLEYICISI
2904;8,69743E+12;TEX 750ML ANTIBAK.TEMIZLEYICI
18929;8,69743E+12;TEX AHSAP TEM.3LT
19386;8,69743E+12;TEX AHSAP TEM.750ML
20635;8,69743E+12;TEX AKILLI SIVI 1LT MUHTESEM
21688;8,69743E+12;TEX AKILLI SIVI 750ML
2747;8,69743E+12;TEX ANKASTRE PAS.YUZ.TEM 750ML
16906;8,69743E+12;TEX ARAP SABUNU 1KG
21011;8,69743E+12;TEX ASKILI KOKU GIDERICI 50GR
100;8,69743E+12;TEX ASPIRIX SILIKONLU 750ML
22472;8,69743E+12;TEX ASPRIX 2,5KG
22471;8,69743E+12;TEX ASPRIX 5KG
18147;8,69743E+12;TEX ASPRIX 750ML
2902;8,69743E+12;TEX ASPRIX 950ML GUC BENDE
2647;8,69743E+12;TEX BANYO WC TEM.750ML
2649;8,69743E+12;TEX BUL.MAK.KOKU 8ML
2650;8,69743E+12;TEX BUL.MAK.PAR.500ML
2648;8,69743E+12;TEX BUL.MAK.TEM.250ML
20260;8,69743E+12;TEX BUL.SIVI 750ML PREMIUM
13277;8,69743E+12;TEX BUL.SIVI 900ML KARISIK TROPIKAL
15279;8,69743E+12;TEX BULASIK SIVISI 1,5LT LIMONLU
16858;8,69743E+12;TEX CAM TEM.500GR+500GR
16079;8,69743E+12;TEX CAM.SUYU 1KG
15901;8,69743E+12;TEX CAM.SUYU 2,5KG
232;8,69743E+12;TEX CAM.SUYU 4000ML
18057;8,69743E+12;TEX CAM.SUYU 5LT
1877;8,69743E+12;TEX CAMSIL 1000+500GR
17012;8,69743E+12;TEX CAMSIL 1LT YEDEK
21347;8,69743E+12;TEX CAMSIL MATIK 500ML MOR
13182;8,69743E+12;TEX CAMSIL MATIK 500ML(PUSK)
20253;8,69743E+12;TEX DERZ TEM.750ML
397;8,69743E+12;TEX EL TEMIZLEME KOPUGU 5LT
19824;8,69743E+12;TEX HALI SAMP.1LT ELDE
19823;8,69743E+12;TEX HALI SAMP.1LT MATIK
18634;8,69743E+12;TEX HALI SAMP.750ML ELDE
18635;8,69743E+12;TEX HALI SAMP.750ML MAKINA
20262;8,69743E+12;TEX JEL KREM 400ML
14399;8,69743E+12;TEX JEL SEFFAF KREM 240GR
22470;8,69743E+12;TEX KIRCOZ 500GR
20266;8,69743E+12;TEX KIREC PAS COZ.1KG
21010;8,69743E+12;TEX LAVABO ACICI 80GR
19387;8,69743E+12;TEX MATIK 2,5KG
609;8,69743E+12;TEX MATIK 3KG
21853;8,69743E+12;TEX MATIK 5KG
19410;8,69743E+12;TEX MATIK 6KG
7123;8,69743E+12;TEX MATIK 9KG
18030;8,69743E+12;TEX MINERA SIVI 750GR LIM,LAV.C.SUY,AMY
7012;8,69743E+12;TEX MINERALLI SIVI 1160GR AMONYAKLI
20261;8,69743E+12;TEX MINERALLI SIVI 1160GR C.SUYU
80;8,69743E+12;TEX MINERALLI SIVI 1160GR LIMONLU
18637;8,69743E+12;TEX ODA PARF.500GR IN LOVE
18636;8,69743E+12;TEX ODA PARF.500GR SOFT
18638;8,69743E+12;TEX ODA PARF.500GR SPRING
88;8,69743E+12;TEX ODA PARF.500GR SURF EFFECT
940;8,69743E+12;TEX ODA PARFUMU 400GR
20264;8,69743E+12;TEX OV 1000GR
18872;8,69743E+12;TEX OV 500GR
21012;8,69743E+12;TEX PISUVAR TABLET 100GR
1643;8,69743E+12;TEX POW.CRM 750ML BANYO
1646;8,69743E+12;TEX POW.CRM 750ML MUTFAK
1641;8,69743E+12;TEX POW.CRM 750ML SUP.GUC
19126;8,69743E+12;TEX S.SABUN 2,5LT MAVI
19125;8,69743E+12;TEX S.SABUN 2,5LT MOR
19123;8,69743E+12;TEX S.SABUN 2,5LT PEMBE
19124;8,69743E+12;TEX S.SABUN 2,5LT YESIL
18600;8,69743E+12;TEX SIVI CAM.DET.1 LT SIYAHLAR ICIN
18601;8,69743E+12;TEX SIVI CAM.DET.1 LT YUNLU CAMASIRLAR
2210118;8,69743E+12;TEX SIVI CAM.DET.1,0KG CESIT
608;8,69743E+12;TEX SIVI ÇAM.DET.2,5KG CESIT
1665;8,69743E+12;TEX SIVI DET.675ML ULTRA
1195;8,69743E+12;TEX SIVI DET.ULTRA 1350ML ELMA LIMON
2210119;8,69743E+12;TEX SIVI DETERJAN 4LT LIMON
21452;8,69743E+12;TEX SIVI LAVABO ACICI 1000ML
20008;8,69743E+12;TEX SIVI LAVABO ACICI 750GR
3513;8,69743E+12;TEX SIVI SAB. 400ML
20011;8,69743E+12;TEX SIVI SAB.2LT LAV,ATLANTIK
20009;8,69743E+12;TEX SIVI SAB.2LT LOSYON,GUL YAP.
20010;8,69743E+12;TEX SIVI SAB.2LT NAR CIC,AMAZON
16857;8,69743E+12;TEX SIVI SABUN 400+750ML
17546;8,69743E+12;TEX SIVI SABUN 400ML ANTIBAKTERIYEL
234;8,69743E+12;TEX SIVI SABUN 4LT CESIT
13314;8,69743E+12;TEX SIVI SABUN 500ML ANTI BAKTERIYEL
13315;8,69743E+12;TEX SIVI SABUN 500ML MEYVE OZLU
14183;8,69743E+12;TEX SIVI SABUN 500ML MULTI VITAMIN(PEMBE
13313;8,69743E+12;TEX SIVI SABUN 500ML MULTIVITAMINLI
1664;8,69743E+12;TEX SIVI SABUN 750ML ANTIBAKTERIYEL
6241;8,69743E+12;TEX SODA MATIK 600GR
16321;8,69743E+12;TEX SOFT 2LT
21154;8,69743E+12;TEX TOZ 500GR
18773;8,69743E+12;TEX TOZ 600GR
14629;8,69051E+12;TEX TOZ DETERJAN 600GR
12645;8,69743E+12;TEX TUZRUHU 550GR
19565;8,69743E+12;TEX ULT.CAM.SUYU 750ML DAG ESINTISI
20263;8,69743E+12;TEX ULT.CAM.SUYU 750ML KAR BEYAZI
2651;8,69743E+12;TEX ULTRA CAM.SUYU 4KG
21008;8,69743E+12;TEX WC DEO ASKILI BLOK 40GR
21009;8,69743E+12;TEX WC DEO ASKILI LIKIT 50GR
20265;8,69743E+12;TEX YAGCOZ 500GR SPREY
101;8,69743E+12;TEX YUMUSATICI 2KG BEYAZ
22468;8,69743E+12;TEX YUMUSATICI 3LT CESIT
21231;;TEX YUMUSATICI 4 LT MOR
21233;;TEX YUMUSATICI 4LT BEYAZ
21232;;TEX YUMUSATICI 4LT PEMBE
781;8,69743E+12;TEX YUMUSATICI 750GR GOLD
7021;8,69743E+12;TEX YUMUSATICI 750GR LAVANTA
87;8,69743E+12;TEX YUMUSATICI 750GR PINK
22674;8,69743E+12;TEX YUMUSATICI CONS.1,5LT CESIT
18632;8,69743E+12;TEX YUZEY TEM.1LT FLORAL(FRESH GEN)
19670;8,69743E+12;TEX YUZEY TEM.1LT MAVI,CAM
18633;8,69743E+12;TEX YUZEY TEM.1LT MOR,SABUN KOK.
18844;8,69743E+12;TEX YUZEY TEM.2,5LT
18843;8,69743E+12;TEX YUZEY TEM.2,5LT MAVI
18930;8,69743E+12;TEX YUZEY TEM.3LT YESIL
2210120;8,69743E+12;TEX YUZEY TEM.4KG CESIT
18842;8,69743E+12;TEX YUZEY TEM2,5LT MOR
22407;8,69743E+11;TEX YUZEY TEMIZ.2,5LT CESIT
254;8,69743E+12;TEX YUZEY TEMIZLEYICI 2,5LT BEYAZ SABUN KOKULU
19679;8,6923E+12;TEZCANLAR KAYMAK 150GR
19271;8,6923E+12;TEZCANLAR YOG.1000GR
9353;8,69637E+12;TIKVESLI ALTIN KAYMAKLI 3LU
9518;8,69637E+12;TIKVESLI ALTIN LEZ.SUZME TIPI 500 GR
3532;8,69637E+12;TIKVESLI AYRAN 1 LT
6917;8,69637E+12;TIKVESLI AYRAN 195GR
7500;8,69637E+12;TIKVESLI AYRAN 200 ML
3946;8,69057E+12;TIKVESLI AYRAN 300 ML
14894;8,69637E+12;TIKVESLI AYRAN SISE 1000ML
3970;8,69637E+12;TIKVESLI BATON KASAR 1000GR
4756;2710747;TIKVESLI BATON KASAR 1000GR
2120;8,69637E+12;TIKVESLI DANONE M.KEY.CILEK 500 GR
3522;8,69637E+12;TIKVESLI EKONOMIK YOGURT 500 GR
8938;8,69637E+12;TIKVESLI KANLICA YOGURDU 200 GR
9343;8,69064E+12;TIKVESLI KASAR 1000 GR
9344;8,69064E+12;TIKVESLI KASAR TAZE 500GR
7698;8,69637E+12;TIKVESLI KAYMAK 250 GR
6052;8,69637E+12;TIKVESLI KESKUL 125GR
3218;8,69064E+12;TIKVESLI KREMA 1LT
3382;86902649;TIKVESLI KREMA 200GR
6292;8,69637E+12;TIKVESLI SAKIZLI MUHALLEBI 125GR
13090;;TIKVESLI SALEP 1000 GR
224;8,69637E+12;TIKVESLI SALEP 1LT
9444;8,69057E+12;TIKVESLI SUT 1 LT
9243;8,69637E+12;TIKVESLI TEREYAG 1 KG
9282;8,69637E+12;TIKVESLI TEREYAG 100 GR
1596;8,69637E+12;TIKVESLI TEREYAG 250 GR FOLYO
8439;86903097;TIKVESLI TEREYAG 250 GR OZEL
9347;86909822;TIKVESLI TEREYAG RULO 1000 GR
3992;8,69637E+12;TIKVESLI TEREYAGI 250GR SEPET
8931;8,69637E+12;TIKVESLI YOG.A.KYMK 1100GR
10998;8,69637E+12;TIKVESLI YOG.A.KYMK 1500GR TAVA
19396;8,69637E+12;TIKVESLI YOG.A.KYMK 175GR
10193;8,69637E+12;TIKVESLI YOG.A.KYMK 2000GR IKIZ
515;8,69637E+12;TIKVESLI YOG.A.KYMK 350 GR
520;8,69637E+12;TIKVESLI YOG.A.KYMK 800GR
3998;8,69637E+12;TIKVESLI YUVARLAK KASAR 500GR
13701;8,69101E+12;TILLO 1016-T TILLO PONPON TEL 50GR
5502;8,69101E+12;TILLO 1255-T PECETE DILIMLI AMB.45*40
9791;8,69101E+12;TILLO 1305-T RESIMLI TEK K.
9426;8,69101E+12;TILLO 1920-T ASPIRATOR FILTRESI
1726;8,69281E+12;TIO 60GR CIKOLATA CESITLERI
786;8,69377E+12;TIREBOLY CAY 1000GR
9128;8,69126E+12;TITIZ 300 GR JEL KASE
8058;8,69126E+12;TITIZ 435GR LIMONLU SIVI DETERJEN
18352;8,69126E+12;TITIZ AYAK.BOYASI 50ML CESITLERI
8820;8,69126E+12;TITIZ BUL SIVI 30 KG LIMON
9770;5,69875E+12;TITIZ BUL SIVI DETERJAN  4 KG
12623;8,69126E+12;TITIZ BUL.MAK.DETERJANI 1000GR
14129;8,69126E+12;TITIZ BUL.MAK.PARLATICI 500GR
12624;8,69126E+12;TITIZ BUL.MAK.TUZ 2000GR
6384;8,69126E+12;TITIZ BUL.SIVI 4 KG LIMON
10978;8,69126E+12;TITIZ BUL.SIVI 440 GR CILEKLI
10979;8,69126E+12;TITIZ BUL.SIVI 440 GR ELMALI
11016;8,69126E+12;TITIZ BUL.SIVI 440 GR GULLU
11015;8,69126E+12;TITIZ BUL.SIVI 440 GR PORTAKALLI
6389;8,69126E+12;TITIZ BUL.SIVI 6 KG LIMON
8883;8,69126E+12;TITIZ BUL.SIVI 750 GR ELMALI
8059;8,69126E+12;TITIZ BUL.SIVI 750 GR GUL,CILEK
8857;8,69126E+12;TITIZ BUL.SIVI 750 GR LIMON
8060;8,69126E+12;TITIZ BUL.SIVI 750 GR PORTAKAL
8821;8,69126E+12;TITIZ CAM.SUYU 30LT
10896;8,69126E+12;TITIZ CAMASIR KOLA 450 GR
8965;8,69126E+12;TITIZ CAMASIR SODASI 500 GR
7011;8,69126E+12;TITIZ CAMSIL 1000 GR
8052;8,69126E+12;TITIZ EXTRA TOZ POSET 700GR
8499;8,69126E+12;TITIZ HYPO CAM.SUYU 1000GR
8500;8,69126E+12;TITIZ HYPO CAM.SUYU BAHAR 1000GR
8755;8,69126E+12;TITIZ HYPO CAMASIR SUYU 2500 GR
1715;8,69126E+12;TITIZ HYPO CAMASIR SUYU 4 KG
8756;8,69126E+12;TITIZ HYPO PAR.CAMASIR SUYU 2500 GR
8590;8,69126E+12;TITIZ HYPO PAR.CAMASIR SUYU 4000 GR
9446;8,69126E+12;TITIZ HYPOSTOS 750 GR
8063;8,69126E+12;TITIZ JEL KASE 300GR
11711;8,69126E+12;TITIZ JEL KREM DETERJAN 2200GR
9696;8,69126E+12;TITIZ KASE ARAP SABUNU 400 GR
10411;8,69126E+12;TITIZ KIR COZUCU 900 GR
13495;8,69126E+12;TITIZ KIRECE KARSI 450GR
11647;8,69126E+12;TITIZ LAVABO ACICI 600ML
12099;8,69126E+12;TITIZ MATIK 15KG
6691;8,69126E+12;TITIZ MATIK 3000 GR
8754;8,6974E+12;TITIZ MATIK 8 KG+LIDER UTU
10880;8,69126E+12;TITIZ MATIK DET. 8 KG
10242;8,69126E+12;TITIZ MATIK DETERJAN 750 GR
9136;8,69126E+12;TITIZ OV 500 GR ELMA
8057;8,69126E+12;TITIZ OV 500GR GUL
8055;8,69126E+12;TITIZ OV 500GR KLORLU
8498;8,69126E+12;TITIZ OV 500GR LAVANTA
8056;8,69126E+12;TITIZ OV 500GR LIMONLU
11142;8,69126E+12;TITIZ OV 950 GR KLORLU
11143;8,69126E+12;TITIZ OV 950 GR LIMONLU
6854;8,69126E+12;TITIZ PAMUK 100 GR
7468;8,69126E+12;TITIZ PAMUK 250 GR
7467;8,69126E+12;TITIZ PAMUK 50 GR
7817;8,69126E+12;TITIZ SIVI ARAP SABUNU 750ML
8633;8,69126E+12;TITIZ SIVI KREM 30 KG
9137;8,69126E+12;TITIZ SIVI KREM 675 GR AMONYAKLI
9138;8,69126E+12;TITIZ SIVI KREM 675 GR LIMONLU
9139;8,69126E+12;TITIZ SIVI KREM 675 GR PORTAKAL
15165;8,69126E+12;TITIZ SIVI KREM 750GR AMONYAKLI
10818;8,69126E+12;TITIZ SOFT 1000GR BEYAZ SABUN
10145;8,69126E+12;TITIZ SOFT 1000GR MAVI
8054;8,69126E+12;TITIZ SOFT 1000GR PEMBE
8053;8,69126E+12;TITIZ SOFT 1000GR SENSITIVE
8855;8,69126E+12;TITIZ SOFT HANIMELI 1000 GR SARI
8856;8,69126E+12;TITIZ SOFT LAVANTA 1000 GR
1523;8,69126E+12;TITIZ SOFT PEMBE 1900GR
1536;8,69126E+12;TITIZ SOFT SENSITIVE 1900GR
11513;8,69051E+12;TITIZ TOZ EXTRA 3KG EKO PAKET
8966;8,69126E+12;TITIZ TOZ LAVABO ACICI 40 GR
11890;8,69126E+12;TITIZ TOZ NAFTALIN 100GR
441;8,69126E+12;TITIZ TUZ RUHU 600 GR
10520;8,69126E+12;TITIZ VAZELIN 90 GR
10482;8,69126E+12;TITIZ YAG COZUCU 900 ML
10258;8,69126E+12;TITIZ YUZEY TEM.MAVI 1000 GR
8061;8,69126E+12;TITIZ YUZEY TEM.PEMBE 1000 GR
10265;8,69126E+12;TITIZ YUZEY TEM.SARI 1000 GR
10178;8,69126E+12;TITIZ YUZEY TEM.YESIL 1000 GR
15048;8,69126E+12;TITIZ YUZEY TEMIZLEY.PEMBE 5KG
2188;8,68175E+12;TK 1KG BARBUNYA
2134;8,68175E+12;TK 1KG CIG KOFT.BULGUR
2186;8,68175E+12;TK 1KG FASULYE
2131;8,68175E+12;TK 1KG KIRMIZI MERCIMEK
2184;8,68175E+12;TK 1KG KOFTELIK BULGUR
2185;8,68175E+12;TK 1KG NOHUT
2133;8,68175E+12;TK 1KG OSMANCIK PIRINC
2190;8,68175E+12;TK 1KG PATLATMALIK MISIR
2189;8,68175E+12;TK 1KG SARI MERCIMEK
2183;8,68175E+12;TK 1KG YESIL MERCIMEK
2181;8,68175E+12;TK 2,5KG BALDO PIRINC
2187;8,68175E+12;TK 2,5KG FASULYE
2182;8,68175E+12;TK 2,5KG KIRMIZI MERCIMEK
2132;8,68175E+12;TK.1KG BALDO PIRINC
2157;8,68175E+12;TKK.KAKAOLU FIN.KREMASI 400GR
20752;8,69011E+12;TKV CAM BALI 460GR
20753;8,69011E+12;TKV CAM BALI 860GR
20749;8,69011E+12;TKV CICEK BALI 225GR
20750;8,69011E+12;TKV CICEK BALI 460GR
20751;8,69011E+12;TKV CICEK BALI 850GR
1109;8,69303E+12;TODAY DONUT CESITLERI 50GR
651;8,69303E+12;TODAY KRUVASAN 45GR
914;8,69303E+12;TODAY ROLL KEK 80GR CESIT
915;8,69303E+12;TODAY SNOWBALL 60GR KEK
1440;8,69303E+12;TODAY VAFFLE 22GR CARAMEL
19214;8,69745E+12;TOFITA 1907 PLS.KAP 250GR
18404;8,69745E+12;TOFITA 1908 PLS.KAP 500GR 10'LU
19506;8,69745E+12;TOFITA 1909 PLS.KAP 1000GR
16311;8,69745E+12;TOFITA 1919 PAS.ALTI KAPS.50'LI
18509;8,69745E+12;TOFITA 1921 KOPUK 10'LU BARDAK 300ML
20596;8,69745E+12;TOFITA 4046 ASETON 125ML
20595;8,69745E+12;TOFITA 4047 ASETON 70ML
16133;8,69745E+12;TOFIX 8004 ULKT.CAM.SUYU 800GR
16134;8,69745E+12;TOFIX 8005 ULT.CAM.SUYU 4KG
16169;8,69745E+12;TOFIX 8007 SIVI KREM 700GR AMONYAK
16170;8,69745E+12;TOFIX 8008 SIVI KREM 700GR LIMON
7950;8,69078E+12;TOILET DUCK 750 GR BAHAR TAZELIGI
7951;8,69078E+12;TOILET DUCK 750 GR ORMAN ESINTISI
10368;8,69078E+12;TOILET DUCK 750-GR AKDENIZ FERAHLIGI
22251;8,68065E+12;TOKAT CEMENI 250GR
923;8,69924E+12;TOMBUL EV TARHANASI 250GR
922;8,69924E+12;TOMBUL EV TARHANASI 500GR
3694;8,68309E+12;TOO TOO 375ML ODA SPREYI CESITLERI
22164;2710911;TOPI PEYNIR KG
18374;8,69055E+12;TOPRAK 6'LI DAMLA CAY BARDAGI
13120;4,26005E+12;TOREADOR ENERGY DRINK 250ML
773;8,69012E+12;TORKU 1000GR BULGUR KOFT.PIAVLIK
3295;8,68018E+12;TORKU 1LT ORDAKAL
339;8,69012E+12;TORKU 20556 DAVET KAKAOLU DAMLA CIKOLATALI
2210102;8,69012E+12;TORKU 400754 FINDIKLI GOFRET 40GR
2210103;8,69012E+12;TORKU 400755 CILEKLI GOFRET 40GR
22438;8,69012E+12;TORKU 400756 GOFRET KRM.FINDIK 40GR
22439;8,69012E+12;TORKU 400759 GOFRET KAKAO VANILYA 40GR
22444;8,69012E+12;TORKU 400796 TAM KEK 40GR
22382;8,69012E+12;TORKU 400818 BANADA 180GR
124;8,69012E+12;TORKU 400947 FINDIKLI GOFRET 32GR
20948;8,69012E+12;TORKU 400949 CIK.GOFRET 35GR
20951;8,69012E+12;TORKU 401002 COKOFEST FIN.40GR
22792;8,69012E+12;TORKU 401037 BANADA KIDS CAM 400GR
20965;8,69012E+12;TORKU 401631 TORKU DAVET D.CIK.140GR
20954;8,69012E+12;TORKU 401829 FINDIK KREMALI BIS.75GR
20955;8,69012E+12;TORKU 401831 SADE KREMALI BIS.75GR
22375;8,69012E+12;TORKU 401901 BOL SUTLU 70GR
22377;8,69012E+12;TORKU 401903 BITTER CIKOLATA 70GR
22352;8,69012E+12;TORKU 401962 1 DAHA BOL CIK.GOFRET 41GR
2210139;8,69012E+12;TORKU 401974 DELI DOLU KAKAO KREMALI 110GR
81;8,69012E+12;TORKU 401975 DELI DOLU KAKAO 130GR
20960;8,69012E+12;TORKU 402106 TAM CIKOLATAM 100GR
20961;8,69012E+12;TORKU 402110 POTIBOR 175GR
20963;8,69012E+12;TORKU 402457 DAVET FIN.140GR
20964;8,69012E+12;TORKU 402470 DAVET FIN.82GR
22364;8,69012E+12;TORKU 402524 DAVET C.DAMLA BISK.82GR
20959;8,69012E+12;TORKU 402868 COKOFEST FINDIKLI 80GR
20962;8,69012E+12;TORKU 402937 COKOFEST FISTIKLI 80GR
22445;8,69012E+12;TORKU 402960 KAKAO FINDIK KEK 35GR
22356;8,69012E+12;TORKU 403058 TAM GOFRET SUTLU 160GR
336;8,69012E+12;TORKU 403059 TAM BUG.AHUDUDU GOFRET 66GR
79;8,69012E+12;TORKU 403060 TAM GOFRET 66GR
22363;8,69012E+12;TORKU 403073 FINDIKLI BISKUVI 130GR
22381;8,69012E+12;TORKU 403218 BITTER CAM 370GR
221050;8,69012E+12;TORKU 403230 BAHARATLI CUBUK 136GR
168;8,69012E+12;TORKU 403397 ACILI CUBUK 136GR
22369;8,69012E+12;TORKU 403400 ACILI CUBUK KRAKER 50GR
22367;8,69012E+12;TORKU 403411 PEYNIRLI CUBUK KRAKER 50GR
252;8,69012E+12;TORKU 403504 MINIKI CIKOLATA 11GR
22541;8,69012E+12;TORKU 403556 370GR  FINDIK EZMESI CAM
254;8,69012E+12;TORKU 403566 TATKRAK  BAH.100GR
80;8,69012E+12;TORKU 403567 TATKRAK PEY.KRAKER 100GR
253;8,69012E+12;TORKU 403569 TATKRAK PEYNIRLI 40GR
281;8,69012E+12;TORKU 403570 TATKRAK BAHARATLI 40GR
83;8,69012E+12;TORKU 403673 PREMIO KAPLAMASIZ 57GR
84;8,69012E+12;TORKU 403676 PREMIO KAPLAMASIZ 114GR
35;;TORKU 404501 GOFRET FINDIKLI 142GR
20950;8,69012E+12;TORKU 404502 KAKAO VANILYA 142GR
36;;TORKU 404503 GOFRET KRM.FIN.142GR
20949;8,69012E+12;TORKU 404503 KARAM.FIND.142GR
705;8,69012E+12;TORKU 404540  NO:1 STANDLI 35GR
22365;8,69012E+12;TORKU 404707 TAM BUG.BISKUVI 131GR
123;8,69012E+12;TORKU 404745 MINIKI BISK.30GR
545;8,69012E+12;TORKU 404770 DREAM SUTLU CIKOLATA 75GR
557;8,69012E+12;TORKU 404771 DREAM BITTER CIK.75GR
279;8,69012E+12;TORKU 404805 COKOMIO SUTLU 45GR
558;8,69012E+12;TORKU 404806 DREAM BITTER CESNILI 75GR
546;8,69012E+12;TORKU 404813 FREAM S.CIK.CESNILI 75GR
275;8,69012E+12;TORKU 404853 FIN.BISK.244GR
3034;8,69012E+12;TORKU 404863 FAV.MZULU 244GR
3035;8,69012E+12;TORKU 404864 FAV.CIK.244GR
22368;8,69012E+12;TORKU 404866 BAH.CUBUK 50GR
258;8,69012E+12;TORKU 404943 TAM KRAKER 40GR
280;8,69012E+12;TORKU 404984 COKOMIO BITTER 45GR
22378;8,69012E+12;TORKU 405053 A.FISTIKLI CIK.70GR
22376;8,69012E+12;TORKU 405054 fINDIKLI CIKOLATA 75GR
337;;TORKU 405074 COKOFEST FRAMBUZALI 60GR
